timestamp,uuid,signalName,customerDesignation,value,unitSymbol
2026-07-26T17:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,46.671682866980156,%
2026-07-26T16:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,47.603637568155925,%
2026-07-26T15:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,58.979122736508344,%
2026-07-26T14:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,63.875921450720895,%
2026-07-26T13:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,80.16878283606636,%
2026-07-26T12:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,79.95123357984755,%
2026-07-26T11:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,63.37255263222588,%
2026-07-26T10:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,59.495256718529596,%
2026-07-26T09:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,59.48702996148003,%
2026-07-26T08:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,56.14826610155938,%
2026-07-26T07:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,51.403812270617735,%
2026-07-26T06:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,50.32151400036282,%
2026-07-26T05:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,48.70260815198982,%
2026-07-26T04:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,48.73385534922282,%
2026-07-26T03:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,56.52218712064955,%
2026-07-26T02:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,56.63102458807546,%
2026-07-26T01:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,58.77724266158269,%
2026-07-26T00:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,59.34224608315362,%
2026-07-25T23:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,61.17410804879857,%
2026-07-25T22:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,61.558590878904894,%
2026-07-25T21:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,67.36772976017157,%
2026-07-25T20:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,65.10764372083875,%
2026-07-25T19:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,62.505952559577096,%
2026-07-25T18:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,61.242405573527016,%
2026-07-25T17:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,61.29045740763346,%
2026-07-25T16:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,61.29984734853109,%
2026-07-25T15:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,61.66202523749428,%
2026-07-25T14:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,63.52899819903904,%
2026-07-25T13:00:00Z,60d9dba0-601f-427c-b57c-35fbac327bf2,Gate opening,BUD2MEX41.CG310.XJ02,63.59910395835889,%
